measurement_id,wafer_id,step_id,parameter,value,unit,timestamp
3538,195,8,thickness_post_cmp_nm,283.8973,nm,2026-01-11 12:29:00
3539,195,9,cd_nm,99.425,nm,2026-01-11 12:59:00
3540,195,10,sheet_resistance_ohm_sq,24.7967,ohm/sq,2026-01-11 13:29:00
3541,196,1,particle_count,9.1989,ct,2026-01-11 12:54:00
3542,196,2,resist_thickness_nm,501.4304,nm,2026-01-11 13:24:00
3543,196,3,cd_nm,100.5242,nm,2026-01-11 13:54:00
3544,196,3,overlay_nm,0.2748,nm,2026-01-11 13:54:00
3545,196,4,cd_nm_post_dev,97.1378,nm,2026-01-11 14:24:00
3546,196,5,etch_rate_nm_s,14.2255,nm/s,2026-01-11 14:54:00
3547,196,5,cd_nm_post_etch,94.789,nm,2026-01-11 14:54:00
3548,196,6,residue_ppm,5.1883,ppm,2026-01-11 15:24:00
3549,196,7,thickness_nm,296.5819,nm,2026-01-11 15:54:00
3550,196,8,thickness_post_cmp_nm,285.9339,nm,2026-01-11 16:24:00
3551,196,9,cd_nm,99.6822,nm,2026-01-11 16:54:00
3552,196,10,sheet_resistance_ohm_sq,25.0591,ohm/sq,2026-01-11 17:24:00
3553,197,1,particle_count,11.1196,ct,2026-01-11 16:58:00
3554,197,2,resist_thickness_nm,487.1077,nm,2026-01-11 17:28:00
3555,197,3,cd_nm,99.9339,nm,2026-01-11 17:58:00
3556,197,3,overlay_nm,2.6788,nm,2026-01-11 17:58:00
3557,197,4,cd_nm_post_dev,97.3567,nm,2026-01-11 18:28:00
3558,197,5,etch_rate_nm_s,14.1874,nm/s,2026-01-11 18:58:00
3559,197,5,cd_nm_post_etch,94.7487,nm,2026-01-11 18:58:00
3560,197,6,residue_ppm,5.5111,ppm,2026-01-11 19:28:00
3561,197,7,thickness_nm,298.9565,nm,2026-01-11 19:58:00
3562,197,8,thickness_post_cmp_nm,284.3455,nm,2026-01-11 20:28:00
3563,197,9,cd_nm,98.8056,nm,2026-01-11 20:58:00
3564,197,10,sheet_resistance_ohm_sq,24.0693,ohm/sq,2026-01-11 21:28:00
3565,198,1,particle_count,9.4143,ct,2026-01-11 21:01:00
3566,198,2,resist_thickness_nm,501.7125,nm,2026-01-11 21:31:00
3567,198,3,cd_nm,99.7906,nm,2026-01-11 22:01:00
3568,198,3,overlay_nm,1.2079,nm,2026-01-11 22:01:00
3569,198,4,cd_nm_post_dev,98.7928,nm,2026-01-11 22:31:00
3570,198,5,etch_rate_nm_s,14.5913,nm/s,2026-01-11 23:01:00
3571,198,5,cd_nm_post_etch,96.6897,nm,2026-01-11 23:01:00
3572,198,6,residue_ppm,5.1789,ppm,2026-01-11 23:31:00
3573,198,7,thickness_nm,303.6349,nm,2026-01-12 00:01:00
3574,198,8,thickness_post_cmp_nm,289.8078,nm,2026-01-12 00:31:00
3575,198,9,cd_nm,101.2637,nm,2026-01-12 01:01:00
3576,198,10,sheet_resistance_ohm_sq,24.3107,ohm/sq,2026-01-12 01:31:00
3577,199,1,particle_count,7.2176,ct,2026-01-12 01:03:00
3578,199,2,resist_thickness_nm,506.6656,nm,2026-01-12 01:33:00
3579,199,3,cd_nm,99.8855,nm,2026-01-12 02:03:00
3580,199,3,overlay_nm,1.0526,nm,2026-01-12 02:03:00
3581,199,4,cd_nm_post_dev,99.1786,nm,2026-01-12 02:33:00
3582,199,5,etch_rate_nm_s,14.611,nm/s,2026-01-12 03:03:00
3583,199,5,cd_nm_post_etch,96.819,nm,2026-01-12 03:03:00
3584,199,6,residue_ppm,3.7027,ppm,2026-01-12 03:33:00
3585,199,7,thickness_nm,298.0202,nm,2026-01-12 04:03:00
3586,199,8,thickness_post_cmp_nm,284.3149,nm,2026-01-12 04:33:00
3587,199,9,cd_nm,101.8616,nm,2026-01-12 05:03:00
3588,199,10,sheet_resistance_ohm_sq,24.2048,ohm/sq,2026-01-12 05:33:00
3589,200,1,particle_count,10.8456,ct,2026-01-12 04:35:00
3590,200,2,resist_thickness_nm,500.0764,nm,2026-01-12 05:05:00
3591,200,3,cd_nm,99.5535,nm,2026-01-12 05:35:00
3592,200,3,overlay_nm,1.7552,nm,2026-01-12 05:35:00
3593,200,4,cd_nm_post_dev,97.8627,nm,2026-01-12 06:05:00
3594,200,5,etch_rate_nm_s,14.5826,nm/s,2026-01-12 06:35:00
3595,200,5,cd_nm_post_etch,94.872,nm,2026-01-12 06:35:00
3596,200,6,residue_ppm,5.1955,ppm,2026-01-12 07:05:00
3597,200,7,thickness_nm,296.6866,nm,2026-01-12 07:35:00
3598,200,8,thickness_post_cmp_nm,290.6329,nm,2026-01-12 08:05:00
3599,200,9,cd_nm,100.4628,nm,2026-01-12 08:35:00
3600,200,10,sheet_resistance_ohm_sq,25.9437,ohm/sq,2026-01-12 09:05:00
3601,1,1,particle_count,11.4248,ct,2026-01-26 05:00:00
3602,1,2,resist_thickness_nm,503.652,nm,2026-01-26 05:30:00
3603,1,3,cd_nm,98.4207,nm,2026-01-26 06:00:00
3604,1,3,overlay_nm,0.2838,nm,2026-01-26 06:00:00
3605,1,4,cd_nm_post_dev,99.4046,nm,2026-01-26 06:30:00
3606,1,5,etch_rate_nm_s,14.2025,nm/s,2026-01-26 07:00:00
3607,1,5,cd_nm_post_etch,94.3073,nm,2026-01-26 07:00:00
3608,1,6,residue_ppm,4.6539,ppm,2026-01-26 07:30:00
3609,1,7,thickness_nm,299.5757,nm,2026-01-26 08:00:00
3610,1,8,thickness_post_cmp_nm,280.8955,nm,2026-01-26 08:30:00
3611,1,9,cd_nm,98.7276,nm,2026-01-26 09:00:00
3612,1,10,sheet_resistance_ohm_sq,25.2145,ohm/sq,2026-01-26 09:30:00
3613,2,1,particle_count,8.5869,ct,2026-01-26 08:58:00
3614,2,2,resist_thickness_nm,506.5779,nm,2026-01-26 09:28:00
3615,2,3,cd_nm,99.1092,nm,2026-01-26 09:58:00
3616,2,3,overlay_nm,-0.8256,nm,2026-01-26 09:58:00
3617,2,4,cd_nm_post_dev,98.5673,nm,2026-01-26 10:28:00
3618,2,5,etch_rate_nm_s,13.8401,nm/s,2026-01-26 10:58:00
3619,2,5,cd_nm_post_etch,96.1225,nm,2026-01-26 10:58:00
3620,2,6,residue_ppm,3.991,ppm,2026-01-26 11:28:00
3621,2,7,thickness_nm,299.8796,nm,2026-01-26 11:58:00
3622,2,8,thickness_post_cmp_nm,282.8154,nm,2026-01-26 12:28:00
3623,2,9,cd_nm,97.4958,nm,2026-01-26 12:58:00
3624,2,10,sheet_resistance_ohm_sq,24.4281,ohm/sq,2026-01-26 13:28:00
3625,3,1,particle_count,13.7916,ct,2026-01-26 12:38:00
3626,3,2,resist_thickness_nm,499.7871,nm,2026-01-26 13:08:00
3627,3,3,cd_nm,99.1014,nm,2026-01-26 13:38:00
3628,3,3,overlay_nm,0.5594,nm,2026-01-26 13:38:00
3629,3,4,cd_nm_post_dev,96.3286,nm,2026-01-26 14:08:00
3630,3,5,etch_rate_nm_s,14.7549,nm/s,2026-01-26 14:38:00
3631,3,5,cd_nm_post_etch,96.499,nm,2026-01-26 14:38:00
3632,3,6,residue_ppm,5.2553,ppm,2026-01-26 15:08:00
3633,3,7,thickness_nm,302.623,nm,2026-01-26 15:38:00
3634,3,8,thickness_post_cmp_nm,276.6273,nm,2026-01-26 16:08:00
3635,3,9,cd_nm,99.7162,nm,2026-01-26 16:38:00
3636,3,10,sheet_resistance_ohm_sq,25.4069,ohm/sq,2026-01-26 17:08:00
3637,4,1,particle_count,9.3191,ct,2026-01-26 17:14:00
3638,4,2,resist_thickness_nm,520.5092,nm,2026-01-26 17:44:00
3639,4,3,cd_nm,98.5002,nm,2026-01-26 18:14:00
3640,4,3,overlay_nm,0.3546,nm,2026-01-26 18:14:00
3641,4,4,cd_nm_post_dev,97.3355,nm,2026-01-26 18:44:00
3642,4,5,etch_rate_nm_s,14.3038,nm/s,2026-01-26 19:14:00
3643,4,5,cd_nm_post_etch,95.9411,nm,2026-01-26 19:14:00
3644,4,6,residue_ppm,2.9609,ppm,2026-01-26 19:44:00
3645,4,7,thickness_nm,302.9614,nm,2026-01-26 20:14:00
3646,4,8,thickness_post_cmp_nm,287.5395,nm,2026-01-26 20:44:00
3647,4,9,cd_nm,98.4695,nm,2026-01-26 21:14:00
3648,4,10,sheet_resistance_ohm_sq,24.0091,ohm/sq,2026-01-26 21:44:00
3649,5,1,particle_count,9.3799,ct,2026-01-26 21:23:00
3650,5,2,resist_thickness_nm,504.6019,nm,2026-01-26 21:53:00
3651,5,3,cd_nm,100.2561,nm,2026-01-26 22:23:00
3652,5,3,overlay_nm,2.8995,nm,2026-01-26 22:23:00
3653,5,4,cd_nm_post_dev,99.298,nm,2026-01-26 22:53:00
3654,5,5,etch_rate_nm_s,14.1985,nm/s,2026-01-26 23:23:00
3655,5,5,cd_nm_post_etch,95.0572,nm,2026-01-26 23:23:00
3656,5,6,residue_ppm,5.5627,ppm,2026-01-26 23:53:00
3657,5,7,thickness_nm,298.1728,nm,2026-01-27 00:23:00
3658,5,8,thickness_post_cmp_nm,281.8577,nm,2026-01-27 00:53:00
3659,5,9,cd_nm,101.6264,nm,2026-01-27 01:23:00
3660,5,10,sheet_resistance_ohm_sq,26.0325,ohm/sq,2026-01-27 01:53:00
3661,6,1,particle_count,6.7858,ct,2026-01-27 01:05:00
3662,6,2,resist_thickness_nm,505.009,nm,2026-01-27 01:35:00
3663,6,3,cd_nm,98.0101,nm,2026-01-27 02:05:00
3664,6,3,overlay_nm,-0.1594,nm,2026-01-27 02:05:00
3665,6,4,cd_nm_post_dev,96.8486,nm,2026-01-27 02:35:00
3666,6,5,etch_rate_nm_s,14.5051,nm/s,2026-01-27 03:05:00
3667,6,5,cd_nm_post_etch,94.2071,nm,2026-01-27 03:05:00
3668,6,6,residue_ppm,4.2333,ppm,2026-01-27 03:35:00
3669,6,7,thickness_nm,298.918,nm,2026-01-27 04:05:00
3670,6,8,thickness_post_cmp_nm,283.5471,nm,2026-01-27 04:35:00
3671,6,9,cd_nm,102.3754,nm,2026-01-27 05:05:00
3672,6,10,sheet_resistance_ohm_sq,26.0946,ohm/sq,2026-01-27 05:35:00
3673,7,1,particle_count,9.9077,ct,2026-01-27 04:31:00
3674,7,2,resist_thickness_nm,505.0972,nm,2026-01-27 05:01:00
3675,7,3,cd_nm,99.9971,nm,2026-01-27 05:31:00
3676,7,3,overlay_nm,1.4139,nm,2026-01-27 05:31:00
3677,7,4,cd_nm_post_dev,98.2974,nm,2026-01-27 06:01:00
3678,7,5,etch_rate_nm_s,14.0547,nm/s,2026-01-27 06:31:00
3679,7,5,cd_nm_post_etch,95.3811,nm,2026-01-27 06:31:00
3680,7,6,residue_ppm,7.3846,ppm,2026-01-27 07:01:00
3681,7,7,thickness_nm,304.6603,nm,2026-01-27 07:31:00
3682,7,8,thickness_post_cmp_nm,278.2167,nm,2026-01-27 08:01:00
3683,7,9,cd_nm,99.9101,nm,2026-01-27 08:31:00
3684,7,10,sheet_resistance_ohm_sq,24.5144,ohm/sq,2026-01-27 09:01:00
3685,8,1,particle_count,8.0406,ct,2026-01-27 08:33:00
3686,8,2,resist_thickness_nm,500.1284,nm,2026-01-27 09:03:00
3687,8,3,cd_nm,99.0771,nm,2026-01-27 09:33:00
3688,8,3,overlay_nm,-0.6488,nm,2026-01-27 09:33:00
3689,8,4,cd_nm_post_dev,97.9338,nm,2026-01-27 10:03:00
3690,8,5,etch_rate_nm_s,15.1357,nm/s,2026-01-27 10:33:00
3691,8,5,cd_nm_post_etch,96.16,nm,2026-01-27 10:33:00
3692,8,6,residue_ppm,3.9046,ppm,2026-01-27 11:03:00
3693,8,7,thickness_nm,299.0425,nm,2026-01-27 11:33:00
3694,8,8,thickness_post_cmp_nm,279.6687,nm,2026-01-27 12:03:00
3695,8,9,cd_nm,98.3113,nm,2026-01-27 12:33:00
3696,8,10,sheet_resistance_ohm_sq,24.1926,ohm/sq,2026-01-27 13:03:00
3697,9,1,particle_count,13.0815,ct,2026-01-27 13:04:00
3698,9,2,resist_thickness_nm,489.2238,nm,2026-01-27 13:34:00
3699,9,3,cd_nm,99.315,nm,2026-01-27 14:04:00
3700,9,3,overlay_nm,0.351,nm,2026-01-27 14:04:00
3701,9,4,cd_nm_post_dev,96.7703,nm,2026-01-27 14:34:00
3702,9,5,etch_rate_nm_s,14.8794,nm/s,2026-01-27 15:04:00
3703,9,5,cd_nm_post_etch,93.349,nm,2026-01-27 15:04:00
3704,9,6,residue_ppm,4.1849,ppm,2026-01-27 15:34:00
3705,9,7,thickness_nm,298.0641,nm,2026-01-27 16:04:00
3706,9,8,thickness_post_cmp_nm,277.339,nm,2026-01-27 16:34:00
3707,9,9,cd_nm,97.6641,nm,2026-01-27 17:04:00
3708,9,10,sheet_resistance_ohm_sq,24.7742,ohm/sq,2026-01-27 17:34:00
3709,10,1,particle_count,10.0786,ct,2026-01-27 17:21:00
3710,10,2,resist_thickness_nm,501.6699,nm,2026-01-27 17:51:00
3711,10,3,cd_nm,99.5551,nm,2026-01-27 18:21:00
3712,10,3,overlay_nm,-0.4499,nm,2026-01-27 18:21:00
3713,10,4,cd_nm_post_dev,97.7385,nm,2026-01-27 18:51:00
3714,10,5,etch_rate_nm_s,14.4934,nm/s,2026-01-27 19:21:00
3715,10,5,cd_nm_post_etch,94.5745,nm,2026-01-27 19:21:00
3716,10,6,residue_ppm,5.0928,ppm,2026-01-27 19:51:00
3717,10,7,thickness_nm,291.9348,nm,2026-01-27 20:21:00
3718,10,8,thickness_post_cmp_nm,280.1752,nm,2026-01-27 20:51:00
3719,10,9,cd_nm,97.9286,nm,2026-01-27 21:21:00
3720,10,10,sheet_resistance_ohm_sq,25.8496,ohm/sq,2026-01-27 21:51:00
3721,11,1,particle_count,10.17,ct,2026-01-27 21:17:00
3722,11,2,resist_thickness_nm,497.317,nm,2026-01-27 21:47:00
3723,11,3,cd_nm,100.4481,nm,2026-01-27 22:17:00
3724,11,3,overlay_nm,0.488,nm,2026-01-27 22:17:00
3725,11,4,cd_nm_post_dev,98.8244,nm,2026-01-27 22:47:00
3726,11,5,etch_rate_nm_s,14.5696,nm/s,2026-01-27 23:17:00
3727,11,5,cd_nm_post_etch,94.2855,nm,2026-01-27 23:17:00
3728,11,6,residue_ppm,5.5467,ppm,2026-01-27 23:47:00
3729,11,7,thickness_nm,297.8696,nm,2026-01-28 00:17:00
3730,11,8,thickness_post_cmp_nm,290.3556,nm,2026-01-28 00:47:00
3731,11,9,cd_nm,100.6958,nm,2026-01-28 01:17:00
3732,11,10,sheet_resistance_ohm_sq,26.1178,ohm/sq,2026-01-28 01:47:00
3733,12,1,particle_count,10.8924,ct,2026-01-28 00:37:00
3734,12,2,resist_thickness_nm,503.9943,nm,2026-01-28 01:07:00
3735,12,3,cd_nm,100.2946,nm,2026-01-28 01:37:00
3736,12,3,overlay_nm,-0.7951,nm,2026-01-28 01:37:00
3737,12,4,cd_nm_post_dev,97.9728,nm,2026-01-28 02:07:00
3738,12,5,etch_rate_nm_s,15.0927,nm/s,2026-01-28 02:37:00
3739,12,5,cd_nm_post_etch,94.7538,nm,2026-01-28 02:37:00
3740,12,6,residue_ppm,7.3541,ppm,2026-01-28 03:07:00
3741,12,7,thickness_nm,297.4831,nm,2026-01-28 03:37:00
3742,12,8,thickness_post_cmp_nm,284.9458,nm,2026-01-28 04:07:00
3743,12,9,cd_nm,101.4371,nm,2026-01-28 04:37:00
3744,12,10,sheet_resistance_ohm_sq,25.0429,ohm/sq,2026-01-28 05:07:00
3745,13,1,particle_count,8.9999,ct,2026-01-28 04:59:00
3746,13,2,resist_thickness_nm,503.7117,nm,2026-01-28 05:29:00
3747,13,3,cd_nm,99.8681,nm,2026-01-28 05:59:00
3748,13,3,overlay_nm,0.3449,nm,2026-01-28 05:59:00
3749,13,4,cd_nm_post_dev,98.3173,nm,2026-01-28 06:29:00
3750,13,5,etch_rate_nm_s,14.4034,nm/s,2026-01-28 06:59:00
3751,13,5,cd_nm_post_etch,95.2263,nm,2026-01-28 06:59:00
3752,13,6,residue_ppm,4.8299,ppm,2026-01-28 07:29:00
3753,13,7,thickness_nm,300.7397,nm,2026-01-28 07:59:00
3754,13,8,thickness_post_cmp_nm,286.5949,nm,2026-01-28 08:29:00
3755,13,9,cd_nm,98.5373,nm,2026-01-28 08:59:00
3756,13,10,sheet_resistance_ohm_sq,25.0092,ohm/sq,2026-01-28 09:29:00
3757,14,1,particle_count,9.0104,ct,2026-01-28 09:11:00
3758,14,2,resist_thickness_nm,498.7852,nm,2026-01-28 09:41:00
3759,14,3,cd_nm,100.0358,nm,2026-01-28 10:11:00
3760,14,3,overlay_nm,-1.5014,nm,2026-01-28 10:11:00
3761,14,4,cd_nm_post_dev,99.5206,nm,2026-01-28 10:41:00
3762,14,5,etch_rate_nm_s,14.3792,nm/s,2026-01-28 11:11:00
3763,14,5,cd_nm_post_etch,95.6392,nm,2026-01-28 11:11:00
3764,14,6,residue_ppm,4.6219,ppm,2026-01-28 11:41:00
3765,14,7,thickness_nm,300.3759,nm,2026-01-28 12:11:00
3766,14,8,thickness_post_cmp_nm,288.6645,nm,2026-01-28 12:41:00
3767,14,9,cd_nm,101.7393,nm,2026-01-28 13:11:00
3768,14,10,sheet_resistance_ohm_sq,23.9461,ohm/sq,2026-01-28 13:41:00
3769,15,1,particle_count,11.3318,ct,2026-01-28 12:58:00
3770,15,2,resist_thickness_nm,513.5522,nm,2026-01-28 13:28:00
3771,15,3,cd_nm,100.972,nm,2026-01-28 13:58:00
3772,15,3,overlay_nm,2.8268,nm,2026-01-28 13:58:00
3773,15,4,cd_nm_post_dev,97.8677,nm,2026-01-28 14:28:00
3774,15,5,etch_rate_nm_s,14.9937,nm/s,2026-01-28 14:58:00
3775,15,5,cd_nm_post_etch,94.7852,nm,2026-01-28 14:58:00
3776,15,6,residue_ppm,5.6144,ppm,2026-01-28 15:28:00
3777,15,7,thickness_nm,300.0408,nm,2026-01-28 15:58:00
3778,15,8,thickness_post_cmp_nm,283.7457,nm,2026-01-28 16:28:00
3779,15,9,cd_nm,98.537,nm,2026-01-28 16:58:00
3780,15,10,sheet_resistance_ohm_sq,26.5006,ohm/sq,2026-01-28 17:28:00
3781,16,1,particle_count,8.1967,ct,2026-01-28 16:53:00
3782,16,2,resist_thickness_nm,493.8236,nm,2026-01-28 17:23:00
3783,16,3,cd_nm,101.0723,nm,2026-01-28 17:53:00
3784,16,3,overlay_nm,1.5146,nm,2026-01-28 17:53:00
3785,16,4,cd_nm_post_dev,97.5185,nm,2026-01-28 18:23:00
3786,16,5,etch_rate_nm_s,15.2817,nm/s,2026-01-28 18:53:00
3787,16,5,cd_nm_post_etch,94.7246,nm,2026-01-28 18:53:00
3788,16,6,residue_ppm,4.6477,ppm,2026-01-28 19:23:00
3789,16,7,thickness_nm,304.1176,nm,2026-01-28 19:53:00
3790,16,8,thickness_post_cmp_nm,276.03,nm,2026-01-28 20:23:00
3791,16,9,cd_nm,99.4671,nm,2026-01-28 20:53:00
3792,16,10,sheet_resistance_ohm_sq,26.2079,ohm/sq,2026-01-28 21:23:00
3793,17,1,particle_count,10.7053,ct,2026-01-28 21:18:00
3794,17,2,resist_thickness_nm,494.1209,nm,2026-01-28 21:48:00
3795,17,3,cd_nm,100.6489,nm,2026-01-28 22:18:00
3796,17,3,overlay_nm,2.11,nm,2026-01-28 22:18:00
3797,17,4,cd_nm_post_dev,97.5859,nm,2026-01-28 22:48:00
3798,17,5,etch_rate_nm_s,14.3284,nm/s,2026-01-28 23:18:00
3799,17,5,cd_nm_post_etch,95.7666,nm,2026-01-28 23:18:00
3800,17,6,residue_ppm,7.2095,ppm,2026-01-28 23:48:00
3801,17,7,thickness_nm,300.1427,nm,2026-01-29 00:18:00
3802,17,8,thickness_post_cmp_nm,283.2259,nm,2026-01-29 00:48:00
3803,17,9,cd_nm,98.1068,nm,2026-01-29 01:18:00
3804,17,10,sheet_resistance_ohm_sq,25.9038,ohm/sq,2026-01-29 01:48:00
3805,18,1,particle_count,13.5383,ct,2026-01-29 01:22:00
3806,18,2,resist_thickness_nm,505.3576,nm,2026-01-29 01:52:00
3807,18,3,cd_nm,96.745,nm,2026-01-29 02:22:00
3808,18,3,overlay_nm,0.7888,nm,2026-01-29 02:22:00
3809,18,4,cd_nm_post_dev,99.3321,nm,2026-01-29 02:52:00
3810,18,5,etch_rate_nm_s,14.7122,nm/s,2026-01-29 03:22:00
3811,18,5,cd_nm_post_etch,96.3816,nm,2026-01-29 03:22:00
3812,18,6,residue_ppm,5.0238,ppm,2026-01-29 03:52:00
3813,18,7,thickness_nm,304.9528,nm,2026-01-29 04:22:00
3814,18,8,thickness_post_cmp_nm,289.7589,nm,2026-01-29 04:52:00
3815,18,9,cd_nm,100.7684,nm,2026-01-29 05:22:00
3816,18,10,sheet_resistance_ohm_sq,24.8011,ohm/sq,2026-01-29 05:52:00
3817,19,1,particle_count,14.1925,ct,2026-01-29 04:44:00
3818,19,2,resist_thickness_nm,503.4989,nm,2026-01-29 05:14:00
3819,19,3,cd_nm,98.2863,nm,2026-01-29 05:44:00
3820,19,3,overlay_nm,-0.2321,nm,2026-01-29 05:44:00
3821,19,4,cd_nm_post_dev,97.383,nm,2026-01-29 06:14:00
3822,19,5,etch_rate_nm_s,14.4215,nm/s,2026-01-29 06:44:00
3823,19,5,cd_nm_post_etch,94.496,nm,2026-01-29 06:44:00
3824,19,6,residue_ppm,6.0257,ppm,2026-01-29 07:14:00
3825,19,7,thickness_nm,297.9298,nm,2026-01-29 07:44:00
3826,19,8,thickness_post_cmp_nm,279.9531,nm,2026-01-29 08:14:00
3827,19,9,cd_nm,100.6995,nm,2026-01-29 08:44:00
3828,19,10,sheet_resistance_ohm_sq,25.7659,ohm/sq,2026-01-29 09:14:00
3829,20,1,particle_count,10.7985,ct,2026-01-29 09:09:00
3830,20,2,resist_thickness_nm,501.4743,nm,2026-01-29 09:39:00
3831,20,3,cd_nm,98.5241,nm,2026-01-29 10:09:00
3832,20,3,overlay_nm,-1.3279,nm,2026-01-29 10:09:00
3833,20,4,cd_nm_post_dev,99.4751,nm,2026-01-29 10:39:00
3834,20,5,etch_rate_nm_s,14.5286,nm/s,2026-01-29 11:09:00
3835,20,5,cd_nm_post_etch,95.9609,nm,2026-01-29 11:09:00
3836,20,6,residue_ppm,3.8198,ppm,2026-01-29 11:39:00
3837,20,7,thickness_nm,296.6098,nm,2026-01-29 12:09:00
3838,20,8,thickness_post_cmp_nm,287.1834,nm,2026-01-29 12:39:00
3839,20,9,cd_nm,99.0482,nm,2026-01-29 13:09:00
3840,20,10,sheet_resistance_ohm_sq,23.0004,ohm/sq,2026-01-29 13:39:00
3841,21,1,particle_count,10.1163,ct,2026-01-29 12:58:00
3842,21,2,resist_thickness_nm,493.0131,nm,2026-01-29 13:28:00
3843,21,3,cd_nm,98.6423,nm,2026-01-29 13:58:00
3844,21,3,overlay_nm,-1.4654,nm,2026-01-29 13:58:00
3845,21,4,cd_nm_post_dev,97.9876,nm,2026-01-29 14:28:00
3846,21,5,etch_rate_nm_s,13.6225,nm/s,2026-01-29 14:58:00
3847,21,5,cd_nm_post_etch,94.8814,nm,2026-01-29 14:58:00
3848,21,6,residue_ppm,3.9297,ppm,2026-01-29 15:28:00
3849,21,7,thickness_nm,299.9664,nm,2026-01-29 15:58:00
3850,21,8,thickness_post_cmp_nm,281.2104,nm,2026-01-29 16:28:00
3851,21,9,cd_nm,99.4236,nm,2026-01-29 16:58:00
3852,21,10,sheet_resistance_ohm_sq,25.3597,ohm/sq,2026-01-29 17:28:00
3853,22,1,particle_count,9.6007,ct,2026-01-29 17:05:00
3854,22,2,resist_thickness_nm,503.0583,nm,2026-01-29 17:35:00
3855,22,3,cd_nm,100.3403,nm,2026-01-29 18:05:00
3856,22,3,overlay_nm,0.9538,nm,2026-01-29 18:05:00
3857,22,4,cd_nm_post_dev,98.7735,nm,2026-01-29 18:35:00
3858,22,5,etch_rate_nm_s,14.5818,nm/s,2026-01-29 19:05:00
3859,22,5,cd_nm_post_etch,95.9331,nm,2026-01-29 19:05:00
3860,22,6,residue_ppm,4.3003,ppm,2026-01-29 19:35:00
3861,22,7,thickness_nm,303.3572,nm,2026-01-29 20:05:00
3862,22,8,thickness_post_cmp_nm,276.7437,nm,2026-01-29 20:35:00
3863,22,9,cd_nm,99.9416,nm,2026-01-29 21:05:00
3864,22,10,sheet_resistance_ohm_sq,26.6752,ohm/sq,2026-01-29 21:35:00
3865,23,1,particle_count,7.2062,ct,2026-01-29 21:03:00
3866,23,2,resist_thickness_nm,501.4903,nm,2026-01-29 21:33:00
3867,23,3,cd_nm,98.6641,nm,2026-01-29 22:03:00
3868,23,3,overlay_nm,-0.5488,nm,2026-01-29 22:03:00
3869,23,4,cd_nm_post_dev,97.7596,nm,2026-01-29 22:33:00
3870,23,5,etch_rate_nm_s,13.8613,nm/s,2026-01-29 23:03:00
3871,23,5,cd_nm_post_etch,93.839,nm,2026-01-29 23:03:00
3872,23,6,residue_ppm,4.5428,ppm,2026-01-29 23:33:00
3873,23,7,thickness_nm,292.0818,nm,2026-01-30 00:03:00
3874,23,8,thickness_post_cmp_nm,284.5162,nm,2026-01-30 00:33:00
3875,23,9,cd_nm,99.3201,nm,2026-01-30 01:03:00
3876,23,10,sheet_resistance_ohm_sq,23.4798,ohm/sq,2026-01-30 01:33:00
3877,24,1,particle_count,13.6025,ct,2026-01-30 00:58:00
3878,24,2,resist_thickness_nm,499.6028,nm,2026-01-30 01:28:00
3879,24,3,cd_nm,100.466,nm,2026-01-30 01:58:00
3880,24,3,overlay_nm,-1.5376,nm,2026-01-30 01:58:00
3881,24,4,cd_nm_post_dev,98.1165,nm,2026-01-30 02:28:00
3882,24,5,etch_rate_nm_s,14.7966,nm/s,2026-01-30 02:58:00
3883,24,5,cd_nm_post_etch,93.0583,nm,2026-01-30 02:58:00
3884,24,6,residue_ppm,5.6641,ppm,2026-01-30 03:28:00
3885,24,7,thickness_nm,316.9138,nm,2026-01-30 03:58:00
3886,24,8,thickness_post_cmp_nm,284.2699,nm,2026-01-30 04:28:00
3887,24,9,cd_nm,100.013,nm,2026-01-30 04:58:00
3888,24,10,sheet_resistance_ohm_sq,26.3085,ohm/sq,2026-01-30 05:28:00
3889,25,1,particle_count,11.5398,ct,2026-01-30 04:39:00
3890,25,2,resist_thickness_nm,495.0691,nm,2026-01-30 05:09:00
3891,25,3,cd_nm,100.3602,nm,2026-01-30 05:39:00
3892,25,3,overlay_nm,1.5146,nm,2026-01-30 05:39:00
3893,25,4,cd_nm_post_dev,98.0321,nm,2026-01-30 06:09:00
3894,25,5,etch_rate_nm_s,14.4074,nm/s,2026-01-30 06:39:00
3895,25,5,cd_nm_post_etch,95.4543,nm,2026-01-30 06:39:00
3896,25,6,residue_ppm,6.6354,ppm,2026-01-30 07:09:00
3897,25,7,thickness_nm,306.1588,nm,2026-01-30 07:39:00
3898,25,8,thickness_post_cmp_nm,277.2894,nm,2026-01-30 08:09:00
3899,25,9,cd_nm,99.0824,nm,2026-01-30 08:39:00
3900,25,10,sheet_resistance_ohm_sq,25.8503,ohm/sq,2026-01-30 09:09:00
3901,201,1,particle_count,11.9385,ct,2026-02-04 05:10:00
3902,201,2,resist_thickness_nm,501.5747,nm,2026-02-04 05:40:00
3903,201,3,cd_nm,100.4356,nm,2026-02-04 06:10:00
3904,201,3,overlay_nm,1.1422,nm,2026-02-04 06:10:00
3905,201,4,cd_nm_post_dev,98.0505,nm,2026-02-04 06:40:00
3906,201,5,etch_rate_nm_s,14.741,nm/s,2026-02-04 07:10:00
3907,201,5,cd_nm_post_etch,95.5083,nm,2026-02-04 07:10:00
3908,201,6,residue_ppm,3.4627,ppm,2026-02-04 07:40:00
